Facility Id,Facility Name,City,State,Zip Code,Address,Latitude,Longitude,Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,Stationary Combustion,Electricity Generation
1001818,US ARMY RADFORD ARMY AMMUNITION PLANT,RADFORD,VA,24143,4050 Peppers Ferry Road,37.180556,-80.541111,"356,390.07","309,913.00",864.00,"45,613.07","312,273.85",
1005492,US Air Force Academy,USAFA,CO,80840,8120 Edgerton Drive,38.990611,-104.860572,"40,602.90","40,560.70",19.25,22.95,"40,602.90",
1003145,US Army Fort Drum,Fort Drum,NY,13602,85 First Street West,44.05452,-75.79592,"45,526.76","45,475.10",22.75,28.91,"45,526.76",
1002747,US DOE BROOKHAVEN NATIONAL LABORATORY,UPTON,NY,11973,53 BELL AVENUE,40.86,-72.86958,"35,442.94","35,391.90",19.75,31.29,"35,442.94",
1002819,US DOE IDAHO NATIONAL LABORATORY SITE,IDAHO FALLS,ID,83415,,43.536105,-112.945204,"25,596.98","25,507.90",26.50,62.58,"25,596.98",
1002109,US DOE OAK RIDGE NATIONAL LABORATORY,OAK RIDGE,TN,37830,1 BETHEL VALLEY ROAD,35.9858908,-84.2805478,"48,185.64","48,120.90",26.00,38.74,"48,185.64",
1006655,US DOE Y-12 National Security Complex,Oak Ridge,TN,37831,301 Bear Creek Road,35.9844,-84.2613,"97,620.38","97,326.60",112.00,181.78,"97,620.38",
1006552,US ENERGY PARTNERS LLC DBA WHITE,RUSSELL,KS,67665,1224 EAST 15TH STREET,38.90005,-98.84066,"60,630.87","60,568.40",28.50,33.97,"60,630.87",
1000134,US GYPSUM - ALIQUIPPA PLANT,ALIQUIPPA,PA,15001,1 WOODLAWN ROAD,40.6278,-80.2389,"39,119.26","39,079.90",18.50,20.86,"39,119.26",
1002052,US GYPSUM - BRIDGEPORT PLANT,BRIDGEPORT,AL,35740,100 DJ NOOTENS DRIVE,34.9627,-85.72787,"29,301.13","29,269.50",13.75,17.88,"29,301.13",
1002303,US GYPSUM - GALENA PARK PLANT,GALENA PARK,TX,77547,1201 MAYO SHELL ROAD,29.72367,-95.24404,"27,054.45","27,026.80",12.75,14.90,"27,054.45",
1001998,US GYPSUM - PLASTER CITY PLANT,EL CENTRO,CA,92243,3810 W EVAN HEWES HWY,32.718311,-115.11152,"41,020.39","40,977.30",19.25,23.84,"41,020.39",
1002153,US GYPSUM - RAINIER PLANT,RAINIER,OR,97048,29073 DIKE RD.,46.0998,-122.9678,"36,650.71","36,612.90",17.25,20.56,"36,650.71",
1006058,US GYPSUM - SHOALS PLANT,SHOALS,IN,47581,12802 DEEP CUT LAKE ROAD,38.68359,-86.71484,"43,443.54","43,399.20",20.50,23.84,"43,443.54",
1002313,US GYPSUM - SPERRY PLANT,MEDIAPOLIS,IA,52637,13425 210TH STREET,40.986265,-91.18872,"47,314.17","47,265.10",22.25,26.82,"47,314.17",
1002314,US GYPSUM - WASHINGTONVILLE PLANT,DANVILLE,PA,17821,60 PPL RD,41.057131,-76.661297,"47,755.92","47,706.60",22.50,26.82,"47,755.92",
1002397,US LIME COMPANY-ST. CLAIR,MARBLE CITY,OK,74945,98054 S. 4610 Rd,35.5816,-94.81918,"217,777.43","216,922.30",315.75,539.38,"112,165.43",
1000030,US MAGNESIUM LLC,SALT LAKE CITY,UT,84116,15 MILES NORTH OF EXIT OF I-80,40.915575,-112.734241,"319,299.69","318,959.80",152.75,187.14,"319,299.69",
1004062,US MARINE CORPS BASE CAMP LEJEUNE,CAMP LEJEUNE,NC,28542,12 Post Lane,34.670921,-77.348604,"110,363.11","109,550.00",292.50,520.61,"110,363.11",
1005512,US MILITARY ACADEMY AT WEST POINT,WEST POINT,NY,10996,667A Ruger Road,41.401197,-73.96508,"42,061.05","42,010.10",21.75,29.20,"42,061.05",
1002237,US Marine Corps MCAGCC Twentynine Palms Natural Resources & Environmental Affairs,TWENTYNINE PALMS,CA,92278,BLDG. 1418 4th St,34.23117,-116.053289,"36,190.56","36,153.30",17.00,20.26,"36,190.56",
1005937,US NAVY NAVAL SUPPORT FACILITY INDIAN HEAD,INDIAN HEAD,MD,20640,"3972 Ward Road, Suite 101",38.5966,-77.181599,"125,229.30","124,624.40",217.50,387.40,"125,229.30",
1006000,US NAVY NSWC CRANE DIV,CRANE,IN,47522,300 HWY 361,38.841611,-86.848305,"29,030.80","29,014.40",1.50,14.90,"29,030.80",
1008027,"US NAVY, NAVY STATION, NORFOLK",NORFOLK,VA,23511,1510 GILBERT STREET,36.94027,-76.30027,"117,901.73","117,737.20",65.00,99.53,"117,901.73",
1007658,US OIL & REFINING TACOMA,TACOMA,WA,98421,3001 MARSHALL AVENUE,47.257694,-122.395259,"184,741.53","183,795.10",936.00,10.43,"179,854.90",
1006646,US PUBLIC HEALTH SERVICE NATIONAL INSTITUTES OF HEALTH,BETHESDA,MD,20892,9000 ROCKVILLE PIKE BLDG 13,39.003914,-77.099119,"180,796.67","180,560.00",97.50,139.17,"180,796.67",
1001832,US STEEL - EAST CHICAGO TIN,EAST CHICAGO,IN,46312,101 EAST 129TH STREET,41.661115,-87.47818,"25,673.40","25,647.10",12.00,14.30,"25,673.40",
1006041,US STEEL - GRANITE CITY,GRANITE CITY,IL,62040,1951 STATE ST,38.69439,-90.147709,"3,951,945.72","3,951,107.50",192.75,645.47,"2,541,722.44",
1000802,US STEEL - IRVIN WORKS,West Mifflin,PA,15122,,40.3372,-79.9108,"374,657.36","374,306.40",121.50,229.46,"361,374.62",
1001621,US STEEL - Minntac,MOUNTAIN IRON,MN,55768,8819 OLD HIGHWAY 169,47.564451,-92.63057,"1,305,711.81","1,305,660.30",23.50,28.01,"49,893.11",
1000124,US Steel (Clairton Coke),CLAIRTON,PA,15025,400 STATE ST,40.3097,-79.8819,"685,293.80","684,288.40",298.25,707.15,"653,566.10",
1000233,US Steel (Edgar Thomson),Braddock,PA,15104,13th Street and Braddock Avenue,40.3925,-79.8564,"3,642,177.68","3,641,737.70",35.00,404.98,"3,198,382.30",
1000159,US Steel (Fairfield Works),FAIRFIELD,AL,35064,5700 VALLEY ROAD,33.4833,-86.9261,"3,129,768.97","3,129,122.70",157.25,489.02,"2,796,927.79",
1001833,US Steel - Fairfield Tubular Operations,FAIRFIELD,AL,35064,5700 VALLEY RD,33.48063,-86.936717,"119,423.50","119,300.20",56.25,67.05,"119,423.50",
1006391,US Steel - Fairless Hills Plant,Fairless Hills,PA,19030,,40.1647,-74.7468,"30,638.68","30,606.90",14.50,17.28,"30,638.68",
1001834,US Steel - Great Lakes Works,ECORSE,MI,48229,1 QUALITY DRIVE,42.281735,-83.110231,"3,931,654.73","3,930,717.40",233.75,703.58,"2,653,688.63",
1001618,US Steel - Keetac,KEEWATIN,MN,55753,1 MINE ROAD,47.41326,-93.06357,"259,238.85","259,212.00",12.25,14.60,"25,902.35",
1001619,US Steel - Lorain Tubular Operations,LORAIN,OH,44055,2199 E 28TH ST,41.44574,-82.12005,"79,165.65","79,084.00",37.25,44.40,"79,165.65",
1001620,US Steel - Midwest Plant,PORTAGE,IN,46368,6300 US 12,41.620389,-87.170278,"121,130.44","121,005.50",57.00,67.94,"121,130.44",
1000418,US Steel Corp - Gary Works,GARY,IN,46402,1 NORTH BROADWAY,41.6133,-87.3281,"9,030,928.07","9,028,449.10",664.75,"1,814.22","7,411,089.69",
1007692,USA VALLEY FAC INC/VALLEY LDFL,IRWIN,PA,15642,6015 PLEASANT VALLEY RD,40.385174,-79.67939,"33,511.55",248.42,"33,263.01",0.12,248.64,
1007689,USA WASTE OF VIRGINIA LANDFILLS - BETHEL LANDFILL,HAMPTON,VA,23666,100 NORTH PARK LANE,37.07206,-76.42688,"106,266.59",110.41,"106,156.13",0.05,135.51,
1002792,USDA-NATIONAL ANIMAL DISEASE CENTER,AMES,IA,50010,1920 DAYTON AVE,42.047831,-93.580449,"28,166.69","28,137.00",13.00,16.69,"28,166.69",
1001999,"USG INTERIORS, LLC - GREENVILLE PLANT",GREENVILLE,MS,38701,850 NORTH BROADWAY,33.42225,-91.049556,"53,022.70","52,967.90",25.00,29.80,"53,022.70",
1002000,"USG INTERIORS, LLC - RED WING PLANT",RED WING,MN,55066,27384 HWY. 61 BLVD.,44.55683,-92.48342,"56,535.42","56,139.10",146.00,250.32,"56,535.42",
1006051,"USG INTERIORS, LLC - WALWORTH PLANT",WALWORTH,WI,53184,208 ADELINE ST,42.535791,-88.601926,"27,664.25","27,556.40",40.50,67.35,"27,664.25",
1001901,"USG Interiors, Inc.",Cloquet,MN,55720,35 Arch St.,46.724443,-92.468626,"82,552.54","82,467.60",38.75,46.19,"82,552.54",
1004478,USS POSCO INDUSTRIES,PITTSBURG,CA,94565,900 LOVERIDGE ROAD,38.02305,-121.85565,"54,427.04","54,370.60",25.75,30.69,"54,427.04",
1004239,UTILITY PLANTS SECTION,FORT WAINWRIGHT,AK,99703,"BLDG 3595, Oak Street",64.821667,-147.621667,"373,470.86","370,596.20","1,051.50","1,823.16","373,470.86",
1002880,UW CENTRAL ENERGY PLANT,LARAMIE,WY,82071,654 N. 19th Steet ,41.317005,-105.571106,"50,143.36","49,758.50",140.50,244.36,"50,143.36",
1007973,UW Madison - Charter St.,Madison,WI,53715,117 N. Charter St.,43.07034,-89.4057,"250,140.87","248,577.60",582.25,981.02,"250,140.87",
1007758,UW Madison - Walnut St.,Madison,WI,53705,614 Walnut St.,43.07611,-89.42518,"47,545.67","47,495.50",22.75,27.42,"47,545.67",
1007759,UW Milwaukee,Milwaukee,WI,53211,3359 N. Downer Ave.,43.078689,-87.877823,"27,760.40","27,731.90",13.00,15.50,"27,760.40",
1004831,UWHARRIE ENVIRONMENTAL,MOUNT GILEAD,NC,27306,500 LANDFILL ROAD,35.3338,-79.96474,"71,225.00",,"71,225.00",,,
1004298,Union Parish Sanitary Landfill,Farmerville,LA,71241,356 Landfill Road,32.815452,-92.391146,"53,737.25",,"53,737.25",,,
1000800,Union Power Station,EL DORADO,AR,71730,6434 CALION HWY,33.2961,-92.5933,"2,671,342.55","2,668,629.40","1,237.75","1,475.40",,"2,671,342.55"
1002617,Uniontown,Lemont Furnace,PA,15456,1525 Connelsville Road,39.93063,-79.66817,"51,406.11","51,353.50",24.00,28.61,"51,406.11",
1003600,Unionville Storage Compressor Station,Dubach,LA,71235,452 Golf Course Road,32.67866,-92.601136,"38,719.00","38,679.00",18.25,21.75,"38,719.00",
1002869,"United Airlines, Inc.",SAN FRANCISCO,CA,94128,800 S. Airport Blvd - SFOMP/Bldg 49,37.634075,-122.397125,"113,755.33","113,639.70",52.75,62.88,"113,755.33",
1007008,United Refining Company,Warren,PA,16365,15 Bradley Street,41.82949,-79.12468,"458,178.23","456,318.70","1,438.75",420.78,"280,419.69",
1001888,United States Department of Energy,Kansas City,MO,64131,2000 East 95th Street,38.959019,-94.576569,"23,499.45","23,354.10",11.25,134.10,"23,499.45",
1006965,United States Gypsum Company of Sweetwater,SWEETWATER,TX,79556,1 USG Road,32.4915,-100.3614,"44,912.39","44,867.30",21.25,23.84,"44,912.39",
1006015,"United States Pipe and Foundry Company, LLC",BESSEMER,AL,35020,2023 SAINT LOUIS AVENUE,33.41702,-86.97085,"118,757.09","118,103.30",242.25,411.54,"118,757.09",
1006403,University Park Energy,UNIVERSITY PARK,IL,60466,2635 DRALLE ROAD,41.4405,-87.7528,"20,500.07","20,478.70",9.75,11.62,,"20,500.07"
1005509,University of Alaska Fairbanks,Fairbanks,AK,99775,PO Box 758145,64.853667,-147.824528,"137,497.76","136,493.00",365.25,639.51,"137,497.76",
1006446,University of Arizona,TUCSON,AZ,85721,,32.2317,-110.9519,"78,893.91","78,813.90",36.50,43.51,"78,893.91",
1004124,University of Arkansas,Fayetteville,AR,72701,845 West Dickson Street,35.998093,-94.089991,"25,896.85","25,870.00",12.25,14.60,"25,896.85",
1005501,"University of California, Los Angeles",LOS ANGELES,CA,90095,405 Hilgard Ave.,34.074052,-118.437913,"209,126.14","208,841.20",119.25,165.69,"209,126.14",
1000557,"University of California, San Francisco - Parnassus Campus",San Francisco,CA,94143,25 Medical Center Way,37.762631,-122.456329,"67,905.44","67,835.30",32.00,38.14,"67,905.44",
1002459,University of Colorado Boulder - Utility Services,Boulder,CO,80309,,40.0076,-105.2693,"37,185.86","37,146.40",18.00,21.46,"37,185.86",
1000402,University of Florida Cogeneration Plant,GAINESVILLE,FL,32611,BUILDING 82 MOWRY ROAD,29.6397,-82.3486,"193,544.53","193,347.80",89.75,106.98,"12,656.25","180,888.28"
1005561,University of Kansas,Lawrence,KS,66047,2330 Crowell Drive,38.948304,-95.263013,"31,518.70","31,518.70",,,"31,518.70",
1002017,University of Maine,Orono,ME,04469,5765 Service Building,44.898706,-68.673324,"29,055.70","29,009.00",17.50,29.20,"29,055.70",
1002270,University of Maryland,College Park,MD,20742,"Seneca Building, Suite #0103, 4716 Pontiac Street",38.981028,-76.944136,"124,692.67","124,562.40",58.75,71.52,"124,692.67",
1000408,University of Michigan,ANN ARBOR,MI,48109,1239 Kipke Drive,42.2808,-83.7342,"253,938.04","253,675.00",120.00,143.04,"253,938.04",
1004580,University of Nebraska Lincoln (City Campus),Lincoln,NE,68588,905 N 14th,40.822719,-96.701279,"31,385.93","31,353.30",14.75,17.88,"31,385.93",
1005578,University of North Texas,Denton,TX,76203,2210 N. Interstate 35E,33.208088,-97.159647,"12,127.00","12,127.00",,,"12,127.00",
1003771,University of Pittsburgh - of the Commonwealth System of Higher Education,Pittsburgh,PA,15260,3412 Forbes Avenue,40.43875,-79.96085,"4,799.93","4,795.00",2.25,2.68,"4,799.93",
1003758,University of Pittsburgh Applied Research Center/UPARC,Pittsburgh,PA,15238,3170 William Pitt Way,40.542087,-79.835308,"10,018.41","10,008.00",4.75,5.66,"10,018.41",
1002368,University of Pittsburgh/Carrillo Street Steam Plant,Pittsburgh,PA,15260,2740 Carrillo Street,40.443988,-79.966762,"45,982.13","45,935.00",21.50,25.63,"45,982.13",
1002163,University of Rochester,Rochester,NY,14627,390 Elmwood Avenue,43.123065,-77.629544,"109,346.63","109,237.30",46.75,62.58,"109,346.63",
1007355,University of South Carolina,Columbia,SC,29208,306 Benson School,33.996305,-81.027157,"20,328.96","20,305.00",10.25,13.71,"20,328.96",
1002803,University of Vermont and State Agricultural College,Burlington,VT,05405,284 East Avenue,44.47432,-73.19061,"28,358.10","28,315.80",12.50,29.80,"28,358.10",
1002682,University of Washington Seattle Campus,Seattle,WA,98195,,47.6562,-122.3041,"83,066.78","82,979.00",39.50,48.28,"83,066.78",
1005440,Upper Southwest Regional Soild Waste Management District,Nashville,AR,71852,319 Landfill Road,34.0633,-93.8427,"56,835.75",,"56,835.75",,,
1000910,Urquhart,BEECH ISLAND,SC,29842,100 KEITH MULLIS DRIVE,33.435,-81.9111,"1,191,233.98","1,186,940.10","1,639.00","2,654.88","1,193.34","1,190,040.64"
1005599,Utah State University,LOGAN,UT,84322,1445 OLD MAIN HILL,41.657733,-111.843444,"44,917.46","44,895.50",8.25,13.71,"16,912.26","28,005.20"
1001104,V H Braunig,ELMENDORF,TX,78112,15290 STREICH RD,29.2575,-98.3828,"731,638.34","730,896.90",338.25,403.19,204.30,"731,434.04"
1004502,VAL VERDE TREATER,BLOOMFIELD,NM,87413,119 COUNTY ROAD 4900,36.731389,-107.955277,"232,589.02","232,349.00",109.50,130.52,"232,589.02",
1002505,VALERO ALBERT CITY PLANT,ALBERT CITY,IA,50510,2356 510TH ST,42.775352,-94.942432,"172,396.61","172,220.00",81.25,95.36,"172,396.61",
1008110,VALERO CORPUS CHRISTI REFINERY,CORPUS CHRISTI,TX,78407,5900 UP RIVER ROAD,27.81775,-97.482552,"3,072,642.72","3,053,470.02","11,533.48","7,639.23","978,529.87",
1006959,VALERO CORPUS CHRISTI REFINERY EAST PLANT,CORPUS CHRISTI,TX,78407,1300 CANTWELL LANE,27.810775,-97.436658,"1,218,135.15","1,208,310.09","7,182.70","2,642.37","615,181.49",
1008504,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,BENICIA,CA,94510,3400 E SECOND ST,38.074864,-122.143574,"2,671,370.04","2,658,308.09","6,985.73","6,076.22","1,047,095.93",
1007786,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,ARDMORE,OK,73401,One Valero Way,34.20569,-97.10417,"1,004,974.07","996,650.56","5,162.63","3,160.89","502,723.11",
1008271,"VALERO REFINING CO. (PREV. PREMCOR REFINING, PREV. WILLIAMS REFINING LLC)",MEMPHIS,TN,38109,543 WEST MALLORY AVENUE,35.085843,-90.083385,"1,163,067.59","1,149,480.73","9,594.85","3,992.01","546,561.19",
1006062,VALERO REFINING HOUSTON REFINERY,HOUSTON,TX,77012,9701 MANCHESTER,29.722274,-95.254401,"1,306,865.11","1,295,602.00","7,479.70","3,783.41","519,095.36",
1008938,VALERO REFINING TEXAS CITY REFINERY,TEXAS CITY,TX,77590,1301 LOOP 197 S,29.369167,-94.911111,"2,048,328.66","2,031,107.47","10,704.83","6,516.37","1,135,491.21",
1003779,VALERO RENEWABLE FUELS LLC,AURORA,SD,57002,1 VALERO PLACE,44.297222,-96.717222,"185,350.55","185,159.00",87.25,104.30,"185,350.55",
1006946,VALERO WELCOME PLANT,WELCOME,MN,56181,1444 120TH ST,43.663889,-94.582222,"181,667.62","181,480.20",85.50,101.92,"181,667.62",
1007704,VALLEY TRAIL RECYCLING & DISPOSAL FACILITY,BERLIN,WI,54923,N9101 Willard Road,43.95997,-88.906399,"49,924.26","1,428.18","48,493.79",2.29,"1,431.56",
1006182,VALLEY VIEW LANDFILL,SULPHUR,KY,40070,9120 SULPHUR ROAD,38.5035,-85.2905,"41,942.60",27.60,"41,915.00",,27.60,
1004102,VANDERBILT UNIVERSITY,NASHVILLE,TN,37232,"1161 21ST AVENUE SOUTH, ROOM A-0201 MCN",36.142139,-86.800147,"159,687.42","158,961.00",267.50,458.92,"159,687.42",
1005005,VANDERGRIFT FACILITY,VANDERGRIFT,PA,15690,130 LINCOLN AVENUE,40.6,-79.567778,"40,650.80","40,601.00",20.00,29.80,"40,650.80",
1001336,VANTAGE OLEOCHEMICALS,CHICAGO,IL,60609,4650 S. RACINE AVE.,41.809983,-87.656351,"41,974.48","41,728.00",20.00,226.48,"41,974.48",
1007040,VASCO ROAD LANDFILL,LIVERMORE,CA,94550,4001 N VASCO RD,37.7531,-121.7229,"87,215.00",,"87,215.00",,,
1004814,VECTOR PIPELINE LP Athens,Athens,MI,49011,4981 Two Mile Road,42.14355,-85.25584,"41,973.59","41,930.30",19.75,23.54,"41,973.59",
1004903,VECTOR PIPELINE LP Highland,HIGHLAND,MI,48356,2282 S DUCK LAKE RD,42.6203,-83.5743,"70,612.38","70,539.50",33.25,39.63,"70,612.38",
1004992,VECTOR PIPELINE LP Joliet,ELWOOD,IL,60421,21411 SCHWEITZER RD,41.46012,-88.13356,"49,823.21","49,771.70",23.50,28.01,"49,823.21",
1004846,VECTOR PIPELINE LP Springville,LA PORTE,IN,46350,4407 N. Fail Road,41.67256,-86.68033,"77,711.21","77,631.20",36.50,43.51,"77,711.21",
1007787,VECTOR PIPELINE LP Washington,WASHINGTON TOWNSHIP,MI,48095,12708 30 MILE RD,42.772641,-83.008017,"65,769.15","65,701.20",31.00,36.95,"65,769.15",
1007703,VENICE PARK RDF,LENNON,MI,48449,9536  LENNON RD.,42.984898,-83.976256,"119,016.36",199.84,"118,789.30",27.21,238.61,
1004904,VENTURA REFINING & TRANSMISSION,THOMAS,OK,73669,24322 E 910 RD,35.69663,-98.66358,"12,858.10","12,431.50",412.00,14.60,"9,317.76",
1002659,"VEOLIA ENERGY GRAND RAPIDS, LLC",GRAND RAPIDS,MI,49503,156 WEST FULTON AVENUE,42.96325,-85.672565,"42,403.19","42,359.90",19.75,23.54,"42,403.19",
1008034,VEOLIA ES ARBOR HILLS LANDFILL,NORTHVILLE,MI,48167,10690 W. SIX MILE RD,42.406821,-83.556249,"497,525.10",102.60,"497,422.50",,102.60,
1001639,VEOLIA ES BLACKFOOT LANDFILL,WINSLOW,IN,47598,3726 E SR 64,38.324402,-87.205988,"210,731.30",71.30,"210,660.00",,71.30,
1001844,VEOLIA ES CHESTNUT VALLEY LDFL,MC CLELLANDTOWN,PA,15458,1184 McClellandtown Road,39.89246,-79.83775,"45,947.10",59.60,"45,887.50",,59.60,
1001643,VEOLIA ES GREENTREE LDFL,KERSEY,PA,15846,635 TOBY RD,41.29914,-78.66866,"504,105.80",45.80,"504,060.00",,45.80,
1007983,VEOLIA ES HOOSIER LANDFILL,CLAYPOOL,IN,46510,2710 EAST 800 SOUTH,41.119,-85.785,"88,857.40",34.90,"88,822.50",,34.90,
1001642,VEOLIA ES MOREHEAD LANDFILL,MOREHEAD,KY,40351,300 OLD PHELPS ROAD,38.18424,-83.55324,"44,160.40",20.40,"44,140.00",,20.40,
1002275,VERDIGRIS PLT,CLAREMORE,OK,74019,6606 EAST 540 RD,36.233516,-95.719098,"3,207,826.12","2,113,836.00",422.50,"1,093,567.62","897,004.12",
1000593,VERSO ANDROSCOGGIN LLC,JAY,ME,04239,300 RILEY RD,44.5047,-70.2403,"143,917.21","117,194.70","9,336.00","17,386.51","27,675.98",
1003164,VERSO PAPER CORP. - SARTELL MILL,SARTELL,MN,56377,100 EAST SARTELL STREET,45.619724,-94.20093,"192,830.82","189,327.80","1,286.50","2,216.52","192,830.82",
1007967,VI WATER AND POWER AUTHORITY,ST THOMAS,VI,00804,KRUM BAY FACILITY,18.330248,-64.960173,"701,529.72","699,143.00",706.00,"1,680.72","701,529.72",
1008001,"VI WATER AND POWER AUTHORITY, Richmond Plant",CHRISTIANSTED,VI,00820,1 Penitentiary Lane,17.750141,-64.714793,"375,363.72","374,077.00",380.50,906.22,"375,363.72",
1004486,VIENNA JUNCTION LANDFILL,ERIE,MI,48133,6233 HAGMAN ROAD,41.731819,-83.509247,"41,530.30",37.80,"41,492.50",,37.80,
1004859,"VIKING ENERGY OF LINCOLN, LLC",LINCOLN,MI,48742,509 W. State St.,44.6802,-83.4188,"36,340.70","30,146.10","2,410.00","3,784.60","36,340.70",
1004428,VIKING ENERGY-MCBAIN PLT,MC BAIN,MI,49657,6751 WEST GERWOUDE DRIVE,44.1973,-85.2174,"40,580.38","34,111.40","2,517.50","3,951.48","40,580.38",
1003580,VINTON STEEL LLC,VINTON,TX,79821,INTERSTATE 10 AND VINTON ROAD,31.96024,-106.58705,"44,158.57","44,136.10",10.25,12.22,"21,623.57",
1006561,VIRGINIA BEACH LANDFILL NO. 2,VIRGINIA BEACH,VA,23464,1989 JAKE SEARS ROAD,36.78899,-76.20193,"14,904.40",16.90,"14,887.50",,16.90,
1003228,VIRGINIA PUBLIC UTILITIES,VIRGINIA,MN,55792,618 SECOND STREET SOUTH,47.52103,-92.54146,"133,085.60","132,089.80",370.00,625.80,"133,085.60",
1002594,VISCOFAN USA INC,DANVILLE,IL,61832,915 N MICHIGAN AVE,40.141389,-87.581111,"54,548.60","54,493.80",25.00,29.80,"54,548.60",
1003859,VISKASE CORPORATION,LOUDON,TN,37774,106 BLAIR BEND DRIVE,35.742,-84.326194,"46,111.89","45,757.20",130.00,224.69,"46,111.89",
1005588,VISTA METALS CORPORATION,FONTANA,CA,92335,13425 WHITTRAM AVE.,34.0946,-117.51326,"28,041.24","28,012.20",13.25,15.79,"28,041.24",
1002568,VK 956 A,Offshore,AL,00000,,29.06062965,-88.09172006,"47,097.01","47,046.50",22.50,28.01,"47,097.01",
1003207,VOLUNTEER REGIONAL LANDFILL SCOTT SOLID,ONEIDA,TN,37841,300 ROBERTA LANE,36.55119,-84.485142,"67,280.00",,"67,280.00",,,
1005328,VOLUSIA SOLID WASTE MANAGEMENT DIVISION,DELAND,FL,32724,1990 TOMOKA FARMS RD,29.13633,-81.10063,"249,971.35",55.60,"249,915.75",,55.60,
1004490,VOYAGER ETHANOL LLC,EMMETSBURG,IA,50536,4724 380TH ST,43.066639,-94.679167,"80,251.95","80,169.20",37.75,45.00,"80,251.95",
1007782,VVF ILLINOIS SERVICES LLC,MONTGOMERY,IL,60538,2000 AUCUTT ROAD,41.73202,-88.36622,"49,623.16","49,572.20",23.25,27.71,"49,623.16",
1000270,Valencia Power Plant,BELEN,NM,87002,55 CHRISTINE DRIVE,34.6063,-106.732,"47,201.68","47,154.00",21.75,25.93,196.30,"47,005.38"
1002989,Valero Bloominburg Plant,BLOOMINGBURG,OH,43106,3979 ST RT 238 NE,39.596781,-83.392558,"138,472.73","138,330.00",65.25,77.48,"138,472.73",
1002379,Valero Fort Dodge Plant,FORT DODGE,IA,50501,1930 HAYES AVE,42.51111,-94.30055,"184,287.05","184,096.00",86.75,104.30,"184,287.05",
1002690,Valero Hartley Plant,HARTLEY,IA,51346,3260 VAN BUREN AVE,43.18294,-95.50569,"183,761.80","183,571.00",86.50,104.30,"183,761.80",
1004608,Valero Jefferson Plant,Jefferson,WI,53549,N5355 Junction Road,43.035135,-88.791556,"94,667.34","94,569.20",44.50,53.64,"94,667.34",
1006245,Valero Linden Plant,LINDEN,IN,47955,203W 1100N,40.197778,-86.910833,"133,210.25","133,073.00",62.75,74.50,"133,210.25",
1009080,"Valero Refining - New Orleans, L.L.C.",NORCO,LA,70079,14902 RIVER ROAD,29.985278,-90.392778,"2,408,103.69","2,389,734.00","13,623.15","4,746.54","707,067.69",
1003150,"Valero Renewable Fuels Campany LLC, dba Valero Albion Plant",ALBION,NE,68620,2615 260TH ST,41.6775,-97.982222,"167,237.11","167,063.00",78.75,95.36,"167,237.11",
1006490,"Valero Renewable Fuels Company, LLC d/b/a Valero Mt. Vernon Plant",MT. VERNON,IN,47620,7201 PORT ROAD,37.933569,-87.873408,"6,819.58","6,813.00",3.00,3.58,"6,819.58",
1001967,Valero Renewable Fuels LLC Charles City,CHARLES CITY,IA,50616,1787 QUARRY RD,43.096447,-92.744994,"189,617.53","189,421.00",89.25,107.28,"189,617.53",
1010774,Valero Wilmington Asphalt Plant,Wilmington,CA,90744,1651 Alameda Street,33.79699,-118.23971,"11,229.68","11,049.50",169.75,10.43,"11,066.43",
1000948,Valley (TXU),SAVOY,TX,75479,1040 CR 1225,33.6281,-96.3678,"201,660.20","201,455.80",93.25,111.15,,"201,660.20"
1006631,Valley (WEPCO),MILWAUKEE,WI,53233,1035 WEST CANAL ST,43.0303,-87.9233,"1,200,788.89","1,194,349.90",320.75,"6,118.24",,"1,200,788.89"
1001457,Valley Generating Station,SUN VALLEY,CA,91352,11801 SHELDON ST,34.2481,-118.3903,"592,694.55","592,006.60",300.25,387.70,2.30,"592,692.25"
1007571,"Valley Proteins, Inc. - Fayetteville",Fayetteville,NC,28301,1309 Industrial Drive,35.03104,-78.86301,"42,088.63","42,041.70",21.00,25.93,"42,088.63",
1006213,"Valley Proteins, Inc. - Rose Hill",Rose Hill,NC,28458,469 Yellow Cut Rd.,34.838212,-78.035077,"39,797.21","39,688.40",13.75,95.06,"39,797.21",
1002635,"Valley Proteins, Inc. - Ward",Ward,SC,29166,271 Val-Pro Rd.,33.85896,-81.70832,"28,447.73","28,415.40",14.75,17.58,"28,447.73",
1005419,Valley View Landfill,East Helena,MT,59635,300 Highway 518,46.56937,-111.90459,"4,322.75",,"4,322.75",,,
1002768,Vallourec Star,Youngstown,OH,44510,2669 Martin Luther King Jr Blv,41.126784,-80.68152,"167,415.89","167,344.10",32.75,39.04,"69,372.79",
1004324,Vallourec Star Sheldon Rd,HOUSTON,TX,77049,8603 SHELDON RD.,29.83911,-95.12761,"28,231.54","28,202.50",13.25,15.79,"28,231.54",
1001463,Valmont,BOULDER,CO,80302,1800 N 63RD ST,40.0195,-105.202,"1,116,635.71","1,110,877.90",298.75,"5,459.06","1,765.64","1,114,870.07"
