Facility Id,Facility Name,City,State,Zip Code,Address,Latitude,Longitude,Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,Stationary Combustion,Electricity Generation
1000567,Ravenswood Steam Plant,Long Island City,NY,11101,38-54 Vernon Blvd,40.76,-73.75,11087.0,11056.6,9.5,20.9,11087.0,
1001062,Rawhide Energy Station,Wellington,CO,80549,2700 East County Road 82,40.86,-105.02,1752534.2,1739112.0,4914.0,8508.2,155.6,1752378.6
1001195,Ray D Nixon,FOUNTAIN,CO,80817,6598 RAY NIXON RD,38.63,-104.71,1046206.9,1038012.0,2996.3,5198.6,380.8,1045826.0
1007434,Ray Olinger,NEVADA,TX,75173,13835 CTY RD 489,33.07,-96.45,56528.9,56471.4,26.3,31.3,640.4,55888.5
1010287,Rayonier Performance Fibers LLC - Yulee Landfill,Yulee,FL,32097,95739 Amelia Concourse,30.63,-81.55,42465.3,,42465.3,,,
1000482,ReEnergy Black River LLC,FORT DRUM,NY,13602,4515 Euphrates River Valley Road,44.04,-75.77,72777.2,65284.5,1078.5,6414.2,0.2,72777.0
1010688,Reading Hospital,West Reading,PA,19611,Sixth Avenue and Spruce Street,40.33,-75.95,31289.5,31257.2,14.8,17.6,31289.5,
1001883,"Real Alloy Recycling, LLC",Morgantown,KY,42261,805 Gardner Lane,37.21,-86.72,46752.0,32289.1,14444.8,18.2,32322.5,
1005042,Recology Hay Road,VACAVILLE,CA,95687,6426 HAY ROAD,38.31,-121.84,67137.5,,67137.5,,,
1012373,Red Gate Power Plant,Edinburg,TX,78541,3428 WEST FM 490,26.45,-98.18,172591.8,172413.7,81.3,96.9,172591.8,
1006935,Red Hills Generation Facility,Ackerman,MS,39735,2391 Pensacola Road,33.38,-89.22,3512937.3,3484296.1,10477.3,18164.0,3120.6,3509816.8
1000095,Red Oak Power LLC,SAYREVILLE,NJ,08872,832 RED OAK LANE,40.45,-74.35,1646926.3,1645254.4,762.8,909.2,0.3,1646926.0
1002909,Red River Energy,Rosholt,SD,57260,47333 104th St,45.87,-96.73,47493.2,47444.4,22.3,26.5,47493.2,
1006774,Red Wing Plant,Red Wing,MN,55901,101 5th Street East,44.08,-92.51,117735.9,113146.6,1789.3,2800.0,117735.9,
1000824,Redbud Power Plant,LUTHER,OK,73054,20922 TRIPLE XXX ROAD,35.69,-97.22,2227623.9,2225361.8,1032.0,1230.1,1488.6,2226135.3
1000161,Redding Power Plant,REDDING,CA,96001,17120 CLEAR CREEK ROAD,40.51,-122.43,112186.3,112072.3,52.0,62.0,2037.5,110148.8
1000822,Redhawk Generating Facility,ARLINGTON,AZ,85322,11600 SOUTH 363RD AVENUE,33.33,-112.84,1596867.7,1595246.7,739.5,881.5,,1596867.7
1007870,Reedy Creek Improvement District/Walt Disney World Resort,LAKE BUENA VISTA,FL,32830,1375 Buena Vista Drive,28.43,-81.58,103309.5,103173.0,54.3,82.2,103161.6,147.9
1000754,Reeves Generating Station,ALBUQUERQUE,NM,87113,4400 PASEO DEL NORTE NE,35.17,-106.60,132917.2,132781.8,61.8,73.6,,132917.2
1010693,Region 2000 Regional Landfill - Livestock Road Facility,Rustburg,VA,24588,361 Livestock Road,37.28,-79.16,63044.8,36.5,63008.3,,36.5,
1001162,Remington Combustion Turbine Station,REMINGTON,VA,22734,12025 LUCKY HILL ROAD,38.55,-77.77,531415.3,530805.6,261.0,348.7,4314.6,527100.7
1000809,Renaissance Power,CARSON CITY,MI,48811,950 N DIVISION ST,43.19,-84.84,546515.2,545960.1,253.3,301.9,749.3,545765.9
1011887,Renesas Electronics America Inc.,Palm Bay,FL,32905,"1650 Robert J. Conlan Blvd., NE",28.03,-80.60,11950.5,72.9,,324.8,73.2,
1001264,Rensselaer Cogen,RENSSELAER,NY,12144,39 RIVERSIDE AVE,42.63,-73.75,2194.4,2192.2,1.0,1.2,95.8,2098.6
1003799,Republic Steel - Canton Plant,CANTON,OH,44704,2633 EIGHTH STREET NE,40.80,-81.33,65214.1,65201.5,5.8,6.9,12056.2,
1000305,Resolute Forest Product - Coosa Pines Operation,COOSA PINES,AL,35044,17589 PLANT ROAD,33.33,-86.36,178237.7,159682.9,17648.0,906.8,122492.2,
1000311,Resolute Forest Products Calhoun Operation,CALHOUN,TN,37309,5020 HWY 11 SOUTH,35.30,-84.76,317540.3,171149.4,141639.0,4751.9,105174.5,
1006006,Resonac Graphite America Inc.130130,RIDGEVILLE,SC,29472,478 RIDGE RD.,33.09,-80.34,43886.5,43841.0,20.8,24.7,43886.5,
1007808,Resource Recovery LF,CHERRYVALE,KS,67335,4237 COUNTY RD 5300,37.22,-95.58,23954.8,19.0,23935.8,,19.0,
1011528,Revelation Energy llc D18,Jewell Ridge,VA,24622,2559 Jewell Valley Road,37.25,-81.80,4405.0,,4405.0,,,
1009746,Revelation-Dorchester Mine #4,Appalachia,VA,24216,633 Callahan Avenue,36.92,-82.79,14231.5,,14231.5,,,
1009749,Revelation-Osaka Mine #1,Appalachia,VA,24216,633 Callahan Avenue,36.92,-82.79,28897.8,,28897.8,,,
1011259,"Revere Copper Products, Inc.",Rome,NY,13440,One Revere Park,43.21,-75.44,26237.7,26210.8,12.3,14.6,26237.7,
1000702,Rex Brown,JACKSON,MS,39213,1960 W NORTHSIDE DRIVE,32.36,-90.21,138574.1,138432.1,64.5,77.5,475.4,138098.7
1006482,"Rexnord Industries, LLC",Milwaukee,WI,53208,3001 W. Canal Street,43.03,-87.95,9006.2,8996.9,4.3,5.1,9006.2,
1007283,"Reynolds Metals Company, LLC",LAKE CHARLES,LA,70605,4040 West Tank Farm ROAD,30.12,-93.29,297346.2,296609.1,219.8,517.3,297346.2,
1002730,Rhea County Landfill,Dayton,TN,37321,207 Sanitary Drive,35.56,-84.91,202160.0,,202160.0,,,
1001315,Rhode Island State Energy Center,JOHNSTON,RI,02919,24 SHUN PIKE,41.80,-71.52,1075294.1,1074201.9,498.3,593.9,,1075294.1
1001113,Richard M Flynn (Holtsville),HOLTSVILLE,NY,11742,607 UNION AVE,40.82,-73.06,294835.6,294490.5,147.5,197.6,,294835.6
1007887,Richland Peaking Station,DEFIANCE,OH,43512,801 CARPENTER ROAD,41.30,-84.34,76131.6,76054.3,35.3,42.0,442.4,75689.1
1001150,Richmond County Combustion Turbine Plant,HAMLET,NC,28345,198 ENERGY WAY,34.84,-79.74,5237571.2,5232127.9,2455.0,2988.3,2096.5,5235474.8
1007161,Rio Bravo Generating Station,Albuquerque,NM,87105,725 Electric Ave. SE,35.04,-106.67,154032.2,153874.0,71.8,86.4,,154032.2
1000752,Rio Grande,SUNLAND PARK,NM,88063,3501 DONIPHAN ST,31.80,-106.55,418616.8,418191.6,194.0,231.2,449.3,418167.5
1001333,"Rio Nogales Power Project, LP",SEGUIN,TX,78155,711 RIO NOGALES DRIVE,29.59,-97.97,1245343.8,1244079.3,576.9,687.7,,1245343.8
1000438,Ripon Generation Station,RIPON,CA,95366,1015 S STOCKTON BLVD,37.73,-121.12,15305.4,15290.1,7.0,8.3,,15305.4
1001133,River Road,VANCOUVER,WA,98660,5201 N W LOWER RIVER ROAD,45.65,-122.72,474249.6,473767.9,219.8,261.9,,474249.6
1000677,River Rouge,RIVER ROUGE,MI,48218,1 BELANGER PARK,42.27,-83.11,830058.7,824944.4,1867.3,3247.0,5300.2,824758.4
1007781,River Valley Generating Station,PANAMA,OK,74951,3 MILES E. OF JUNCTION 31,35.19,-94.65,2205070.6,2181953.8,8509.8,14607.1,2205070.6,
1002883,River Valley Ingredients - Forest,FOREST,MS,39074,11634 HIGHWAY 80 WEST,32.36,-89.54,63374.7,63309.5,29.8,35.5,63374.7,
1005746,River Valley Ingredients - Texarkana,TEXARKANA,AR,71854,5465 Miller County Road 64,33.53,-93.81,36428.4,36390.6,17.3,20.6,36428.4,
1000461,Riverbay Corp. - Co-Op City,BRONX,NY,10475,2049 BARTOW AVENUE,40.87,-73.83,97540.9,97419.2,50.5,71.2,97540.9,
1004996,"Riverbend Foods, LLC",PITTSBURGH,PA,15212,1080 River Avenue,40.46,-79.99,47089.7,47040.9,22.3,26.5,47089.7,
1000645,Riverside,BALTIMORE,MD,21222,SOLLERS POINT RD,39.24,-76.51,5404.9,5386.3,5.5,13.1,5404.9,0.0
1001550,Riverside (1081),BETTENDORF,IA,52722,6001 STATE ST,41.54,-90.45,5294.8,5289.3,2.5,3.0,3159.4,2135.4
1000693,Riverside (1927),MINNEAPOLIS,MN,55401,3100 MARSHALL ST NE,45.02,-93.28,999750.6,998735.7,463.0,551.9,2234.2,997516.4
1000998,Riverside (4940),JENKS,OK,74037,116TH ST S AND ARKANSAS RIVER,36.00,-95.96,407176.5,406762.8,188.8,225.0,0.0,407176.5
1000136,Riverside Energy Center,BELOIT,WI,53511,1401 W B R TOWN LINE ROAD,42.58,-89.04,1196411.0,1195196.6,554.0,660.4,1751.1,1194659.8
1000471,Riverside Energy Resource Center,RIVERSIDE,CA,92504,5901 PAYTON AVE,33.96,-117.45,50784.1,50732.6,23.5,28.0,,50784.1
1001358,Riverside Generating Company,CATLETTSBURG,KY,41129,25038 HWY 23,38.19,-82.60,414003.9,413583.9,191.8,228.3,589.4,413414.6
1001575,Riverton,RIVERTON,KS,66770,7240 SE HWY 66,37.07,-94.70,525724.7,525190.9,243.5,290.3,1258.3,524466.4
1006247,Riverton Facility,RIVERTON,WV,26814,1088 Germany Valley Limestone Rd,38.79,-79.48,338455.5,337394.8,387.5,673.2,133248.5,
1005655,Riviana Foods,Memphis,TN,38106,2314 S. Lauderdale Street,35.08,-90.04,51627.6,51574.4,24.3,28.9,51627.6,
1001485,Riviera,RIVIERA BEACH,FL,33404,200 300 BROADWAY,26.77,-80.05,2276742.3,2274422.6,1056.5,1263.2,,2276742.3
1010124,Road Fork No. 51 Mine,Pineville,WV,24874,,37.58,-81.57,52496.8,,52496.8,,,
1003667,Roanoke Regional Landfill,Roanoke,VA,24014,3442 Rutrough Road,37.25,-79.86,23310.5,,23310.5,,,
1001171,Robert P Mone,CONVOY,OH,45832,4406 MENTZER RD,40.93,-84.74,234038.0,233799.1,109.0,129.9,599.3,233438.7
1001600,Robert Reid,ROBARDS,KY,42452,9000 HIGHWAY 2096,37.65,-87.50,3033.3,3030.0,1.5,1.8,3033.3,0.0
1000099,Robinson Refinery,Robinson,IL,62454,400 S. Marathon Avenue,39.00,-87.72,1785755.5,1768282.9,12001.0,5471.6,1328839.5,
1004936,Rochelle Municipal Landfill,Rochelle,IL,61068,6513 South Mulford Road,41.93,-89.00,99924.1,17.1,99907.0,,17.1,
1002746,Rock Prairie Road Landfill,College Station,TX,77845,7600 East Rock Prairie Road,30.58,-96.25,111641.5,,111641.5,,,
1005672,Rock River,BELOIT,WI,53511,827 W B R TOWNLINE RD,42.58,-89.03,15968.5,15952.1,7.5,8.9,15968.5,
1001159,Rock Springs Generating Facility,RISING SUN,MD,21911,1423 RISING SUN ROAD,39.72,-76.16,247605.6,247354.1,114.8,136.8,473.9,247131.7
1006554,Rockford Energy Center,ROCKFORD,IL,61104,136 HARRISON AVE,42.24,-89.10,109920.3,109808.6,50.9,60.8,,109920.3
1000823,Rockford Energy Center II,ROCKFORD,IL,61104,136 HARRISON AVE,42.24,-89.10,64722.1,64656.4,30.0,35.8,,64722.1
1007308,Rockgen Energy Center,CAMBRIDGE,WI,53523,2346 CLEARVIEW ROAD,42.98,-89.05,274038.8,273760.4,127.0,151.4,1077.3,272961.5
1001322,Rockingham County Combustion Turbine,REIDSVILLE,NC,27320,240 ERNEST DRIVE,36.33,-79.83,1340633.5,1339184.4,641.3,807.9,,1340633.5
1001037,Rockport,ROCKPORT,IN,47635,2791 NORTH US ROUTE 231,37.93,-87.04,11396897.6,11307567.2,32675.3,56655.2,3675.9,11393221.7
1000271,Rocky Mountain Energy Center,KEENESBURG,CO,80643,6211 WELD COUNTY RD 51,40.09,-104.59,1075815.5,1074723.3,498.3,593.9,224.1,1075591.4
1001317,"Rocky Road Power, LLC",EAST DUNDEE,IL,60118,1221 POWER DRIVE,42.09,-88.24,24802.5,24792.1,4.8,5.7,,24802.5
1001054,Rokeby,LINCOLN,NE,68523,8000 SW 12 ST,40.73,-96.74,29580.3,29548.8,14.3,17.3,12285.7,17294.7
1001047,Roland C. Dansby Power Plant,BRYAN,TX,77807,8181 MUMFORD ROAD,30.72,-96.46,112139.7,112025.7,52.0,62.0,,112139.7
1000808,Rolling Hills Generating LLC,WILKESVILLE,OH,45695,43111 STATE RT 160,39.08,-82.33,470988.1,470510.2,218.0,259.9,693.3,470294.7
1011113,Rolls-Royce Stennis Outdoor Test Facility,Stennis Space Center,MS,39529,H1 Test Site-Bldg. 5002,30.38,-89.61,16979.6,16920.1,17.5,42.0,16979.6,
1000412,Rosemary Power Station,ROANOKE RAPIDS,NC,27870,120 W 12TH ST,36.45,-77.66,20836.0,20765.8,20.8,49.5,0.0,20836.0
1011501,Rosemount Industrial Waste Facility,Rosemount,MN,55414,13425 Courthouse Blvd,44.75,-93.01,275788.3,352.8,275435.3,0.3,353.3,
1001182,Roseton Generating Facility,NEWBURGH,NY,12550,992 RIVER ROAD,41.57,-73.97,353924.3,353044.0,284.3,596.0,4205.4,349718.9
1000485,Roseville Energy Park,ROSEVILLE,CA,95747,5120 PHILLIP RD,38.79,-121.38,112304.0,112223.8,31.0,49.2,2.3,112301.7
1007470,Rossman's Landfill,Oregon City,OR,97045,1101 Abernathy Road,45.37,-122.59,17558.0,,17558.0,,,
