Facility Id,Facility Name,City,State,Zip Code,Address,Latitude,Longitude,Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,Stationary Combustion,Electricity Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005998,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,CAMAS,WA,98607,401 NE ADAMS STREET,45.58,-122.41,49561.0,43915.5,5620.8,24.7,43961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000590,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,GREEN BAY,WI,54302,500 DAY ST,44.52,-88.01,30567.9,18874.0,11683.5,10.4,18893.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007214,GEORGIA-PACIFIC Crossett LLC,CROSSETT,AR,71635,100 MILL SUPPLY ROAD,33.14,-91.97,312280.5,135395.3,176809.3,76.0,135535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005059,GEORGIA-PACIFIC GYPSUM LLC,TACOMA,WA,98421,1240 ALEXANDER AVENUE,47.27,-122.39,49915.2,49863.7,23.5,28.0,49915.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005956,"GEORGIA-PACIFIC GYPSUM LLC, WHEATFIELD, INDIANA",WHEATFIELD,IN,46392,484 E COUNTY RD 1400 N,41.22,-87.03,55303.9,55246.9,26.0,31.0,55303.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006962,GEORGIA-PACIFIC NAHEOLA LLC,PENNINGTON,AL,36916,7530 HIGHWAY 114,32.22,-88.01,346165.1,237058.5,103476.8,5629.8,120477.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006975,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,ZACHARY,LA,70791,1000 WEST MOUNT PLEASANT ROAD,30.65,-91.27,117339.4,82874.9,34417.8,46.8,82960.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007453,GEORGIA-PACIFIC SAVANNAH RIVER LLC,RINCON,GA,31326,437 Old Augusta Road South,32.33,-81.20,540058.0,520409.6,18069.3,1579.1,522799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004055,GEORGIA-PACIFIC TOLEDO LLC,TOLEDO,OR,97391,1400 SE BUTLER BRIDGE ROAD,44.61,-123.94,342774.2,313146.9,28945.8,681.5,266500.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003052,GERDAU - FORT SMITH MILL,FORT SMITH,AR,72916,5225 PLANTERS ROAD,35.30,-94.38,79829.4,79779.5,22.8,27.1,48423.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004493,GERDAU AMERISTEEL,JACKSON,TN,38305,801 Gerdau Dr.,35.72,-88.82,100973.2,100893.2,36.5,43.5,77809.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001103,GERDAU AMERISTEEL CARTERSVILLE STEEL MILL,CARTERSVILLE,GA,30121,384 OLD GRASSDALE RD NE,34.24,-84.80,98773.8,98708.0,30.0,35.8,63786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003577,GERDAU AMERISTEEL US INC,WILTON,IA,52778,1500 WEST 3RD STREET,41.59,-91.04,29350.7,29326.0,11.3,13.4,23786.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004411,GERDAU MACSTEEL MONROE,MONROE,MI,48161,3000 EAST FRONT STREET,41.90,-83.36,116453.2,116390.2,28.8,34.3,61226.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003770,GIANT CEMENT COMPANY,HARLEYVILLE,SC,29448,654 JUDGE STREET,33.24,-80.44,577255.2,577072.4,70.5,112.3,1163.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002497,GILLETTE CO,BOSTON,MA,02127,1 GILLETTE PARK,42.35,-71.05,47663.0,47613.7,22.5,26.8,47663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007195,GLACIER RIDGE LANDFILL LLC,HORICON,WI,53032,N7296 HWY V,43.46,-88.55,40908.2,46.2,40862.0,,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005973,GLASGOW LANDFILL,GLASGOW,KY,42141,400 GLEN GARRY RD,36.99,-85.97,124355.5,,124355.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003257,GLEN\S SANITARY LANDFILL,MAPLE CITY,MI,49664,518 E TRAVERSE HWY,44.87,-85.91,41495.6,549.7,40944.8,1.2,551.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001891,GLOBAL TUNGSTEN & POWDERS CORP,TOWANDA,PA,18848,3 HAWES STREET,41.79,-76.45,39126.1,39085.5,18.5,22.1,39126.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003726,GLOBALFOUNDRIES U.S. 2 LLC - Vermont Facility,ESSEX JUNCTION,VT,05452,1000 RIVER STREET - B966,44.48,-73.11,252976.5,39350.4,18.5,11516.8,39391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010586,GLOBALFOUNDRIES U.S. Inc. Fab 8,Malta,NY,12020,400 Stone Break Road Extension,42.97,-73.75,195870.2,28158.8,13.3,21332.0,28188.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003777,GLOBE METALLURGICAL,SELMA,AL,36703,2401 OLD MONTGOMERY HIGHWAY,32.38,-86.99,74567.7,74294.6,272.5,0.6,915.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006473,GLOBE METALLURGICAL INC. (0684000105),WATERFORD,OH,45786,1595 Sparling Road,39.58,-81.68,269119.4,267200.7,1917.3,1.5,2578.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004235,GLOUCESTER COUNTY SOLID WASTE COMPLEX,SWEDESBORO,NJ,08085,493 MONROEVILLE ROAD (C.R. 694),39.71,-75.28,23590.9,26.9,23564.0,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007149,GLWA Water Resource Recovery Facility,DETROIT,MI,48209,9300 WEST JEFFERSON AVENUE,42.28,-83.13,82484.2,82399.3,38.8,46.2,82484.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000380,GM TECHNICAL CENTER,WARREN,MI,48090,"FACILITIES OPERATIONS BUILDING 6250 CHICAGO ROAD,",42.52,-83.04,46262.0,46214.3,21.8,25.9,46262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002953,GM VAN SLYKE COMPLEX,FLINT,MI,48551,G 3100 VAN SLYKE ROAD,42.99,-83.71,63478.1,63412.3,30.0,35.8,63478.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006371,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT,ARLINGTON,TX,76010,2525 EAST ABRAM STREET,32.74,-97.07,57258.5,57199.9,26.8,31.9,57258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002426,GNRL MILLS,CEDAR RAPIDS,IA,52404,4800 EDGEWOOD ROAD SOUTHWEST,41.93,-91.72,49393.0,49328.7,26.5,37.8,49393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002560,"GOLDEN GRAIN ENERGY, LLC",MASON CITY,IA,50401,1822 43RD ST SW,43.11,-93.23,170063.3,169887.9,80.0,95.4,170063.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006825,GOLDEN TRIANGLE ENERGY LLC,CRAIG,MO,64437,15053 HIGHWAY 111,40.19,-95.37,70885.8,70812.9,33.3,39.6,70885.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005964,GOLDEN TRIANGLE REGIONAL SOLID WASTE MANAGEMENT AUTHORITY,STARKVILLE,MS,39759,2525 OLD WEST POINT ROAD,33.53,-88.67,106522.7,,106512.0,10.7,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001810,GOLDEN VALLEY ELECTRIC ASSOC NORTH POLE POWER PLANT,NORTH POLE,AK,99705,1150 H & H LN,64.77,-147.35,251112.9,250172.4,277.8,662.8,251112.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007068,GOLDEN VALLEY ELECTRIC ASSOCIATION INC - HEALY POWER PLANT,HEALY,AK,99743,2.5 Mile HEALY SPUR ROAD,63.75,-150.31,658648.0,654437.2,1537.8,2673.1,658648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001436,GOLDENDALE GENERATING STATION,GOLDENDALE,WA,98620,600 INDUSTRIAL WAY,45.81,-120.83,545588.5,545034.5,252.8,301.3,,545588.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000363,"GOODRICH SPOKANE LANDING SYSTEMS, CARBON PRODUCTS",SPOKANE,WA,99224,11135 W WESTBOW BLVD,47.58,-117.57,18534.1,18514.9,8.8,10.4,18534.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006531,GOODWAY REFINING LLC,ATMORE,AL,36502,4745 ROSS ROAD,31.18,-87.44,7916.6,7718.2,191.3,7.2,7533.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002965,GOODYEAR BEAUMONT CHEMICAL PLANT,BEAUMONT,TX,77705,,29.98,-94.22,467253.4,466771.7,219.8,261.9,467253.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002991,GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,PASADENA,TX,77507,13441 BAY AREA BOULEVARD,29.65,-95.05,42221.8,42142.4,28.8,50.7,42221.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004793,GOODYEAR TIRE & RUBBER COMPANY,LAWTON,OK,73505,1 GOODYEAR BLVD.,34.60,-98.53,55485.1,55428.1,26.0,31.0,55485.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002654,GOODYEAR TIRE AND RUBBER COMPANY DANVILLE,DANVILLE,VA,24541,1901 GOODYEAR BLVD,36.56,-79.37,63537.9,63471.5,30.0,36.4,63537.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007731,GOPHER RESOURCE LLC,EAGAN,MN,55121,685 Yankee Doodle Road,44.83,-93.12,107852.5,107798.0,21.8,32.8,27924.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000273,"GP Big Island, LLC",BIG ISLAND,VA,24526,9363 Lee Jackson Hwy,37.53,-79.36,222898.1,166270.2,54427.8,2200.1,162561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011719,GP Condensate Splitter,Galena Park,TX,77547,407 Clinton Drive,29.73,-95.22,198733.2,197803.6,798.5,131.1,195211.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006046,GRACE,BALTIMORE,MD,21226,5500 CHEMICAL ROAD,39.21,-76.57,114531.3,114412.9,54.0,64.4,114531.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003857,GRACE DAVISON,SULPHUR,LA,70665,1800 DAVISON ROAD,30.16,-93.34,149862.8,149708.3,70.5,84.0,149862.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004640,GRAIN PROCESSING CORP,WASHINGTON,IN,47501,1443 S 300 W,38.63,-87.23,231454.8,229188.6,2106.5,159.7,229469.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004114,GRAIN PROCESSING CORP,MUSCATINE,IA,52761,1600 OREGON STREET,41.40,-91.06,341009.8,337038.5,3742.8,228.6,337442.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007685,GRANBY SANITARY LANDFILL,GRANBY,MA,01033,11 NEW LUDLOW ROAD,42.22,-72.55,4731.5,,4731.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003460,GRAND CTL SANI,PEN ARGYL,PA,18072,1963 PEN ARGYL ROAD,40.85,-75.26,40129.0,1611.8,38516.0,1.2,1614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004044,GRAND FORKS LANDFILL,GRAND FORKS,ND,58206,2350 83RD ST NORTH,47.94,-97.15,39863.0,147.2,39715.8,,147.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002720,GRANGER Grand River Avenue Landfill,GRAND LEDGE,MI,48837,8550 W GRAND RIVER AVE,42.79,-84.69,99480.7,,99465.3,15.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006737,GRANGER Wood Street Landfill,LANSING,MI,48906,16980 Wood Road,42.77,-84.53,105668.6,392.3,105276.0,0.3,392.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002173,GRANITE FALLS ENERGY LLC,GRANITE FALLS,MN,56241,15045 HIGHWAY 23 SE,44.80,-95.49,80236.5,80153.8,37.8,45.0,80236.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007160,GRANT CNTY EPHRATA LANDFILL 1,EPHRATA,WA,98823,3803 Neva Lake Rd. NW,47.27,-119.55,44946.3,,44946.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004982,GRAPHIC PACKAGING INT INC,MIDDLETOWN,OH,45042,407 CHARLES ST.,39.52,-84.39,44630.6,44584.6,21.0,25.0,44630.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003470,GRAPHIC PACKAGING INTERNATIONAL,MACON,GA,31206,100 GRAPHIC PACKAGING INTERNATIONAL WAY,32.77,-83.63,115262.4,98821.1,6981.0,9460.3,50978.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000602,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",WEST MONROE,LA,71292,1000 JONESBORO RD HWY 34,32.49,-92.15,375386.3,367004.3,1540.3,6841.8,320522.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007862,GRAY WOLF REGIONAL LANDFILL,DEWEY,AZ,86327,23355 EAST HIGHWAY 169,34.52,-112.05,77064.7,215.4,76849.3,,215.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002919,GRAYMONT (WI) LLC,SUPERIOR,WI,54880,800 Hill Avenue,46.73,-92.08,468104.1,466490.1,591.3,1022.7,220283.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002767,GRAYMONT DOLIME OH INC *,GENOA,OH,43430,21880 W ST RTE 163,41.51,-83.35,165112.5,164507.2,221.5,383.8,79316.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002910,GRAYMONT PA INC/PLEASANT GAP PLT,PLEASANT GAP,PA,16823,965 E COLLEGE AVE,40.92,-77.72,767786.7,766710.7,407.0,669.0,267242.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002773,GRAYMONT WESTERN U.S. INC. INDIAN CREEK,TOWNSEND,MT,59644,4.5 MILES W. OF TOWNSEND,46.33,-111.62,318795.6,317764.5,377.0,654.1,134547.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005828,GRAYMONT WESTERN US INC PILOT PEAK,WEST WENDOVER,NV,89883,15 MILES N.W. OF WENDOVER NV,40.82,-114.25,475637.0,474184.6,531.0,921.4,191634.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002928,GRAYMONT WESTERN US INC. CRICKET MOUNTAIN,DELTA,UT,84624,32 MILES S.W. OF DELTA HWY. 257,38.94,-112.82,732333.0,729996.5,854.3,1482.3,298843.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006153,GREAT RIVER REGIONAL WASTE AUTHORITY SANITARY LANDFILL,FORT MADISON,IA,52627,2092 303RD AVE,40.65,-91.32,52823.7,46.4,52777.3,,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002786,GREATER LEBANON REFUSE LDFL,LEBANON,PA,17046,1610 RUSSELL ROAD,40.36,-76.49,10953.9,46.6,10907.3,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007223,GREDE LLC - IRON MOUNTAIN,KINGSFORD,MI,49802,801 S. CARPENTER AVE.,45.80,-88.07,16511.8,16437.0,28.0,46.8,16511.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002034,GREDE LLC REEDSBURG,REEDSBURG,WI,53959,700 ASH STREET,43.53,-90.00,55338.0,55008.1,121.3,208.6,55338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001825,GREEN BAY PACKAGING INC MILL DIVISION,GREEN BAY,WI,54302,1601 NORTH QUINCY STREET,44.53,-88.00,110207.3,110077.8,56.8,72.7,110207.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002098,GREEN BAY PACKAGING/ARK KRAFT,MORRILTON,AR,72110,338 HIGHWAY 113 SOUTH,35.10,-92.74,173682.7,84409.8,86737.5,2535.4,63395.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003899,GREEN LAKE PLANT,PORT LAVACA,TX,77979,13050 State Highway 185N,28.43,-96.50,285940.2,285767.2,66.0,107.0,87898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000344,GREEN PLAINS CENTRAL CITY LLC,CENTRAL CITY,NE,68826,214 20TH ST,41.11,-97.97,135777.4,135637.1,64.0,76.3,135777.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006364,GREEN PLAINS OBION LLC,RIVES,TN,38253,2098 MCDONALD RD,36.28,-89.15,158968.3,158804.4,74.8,89.1,158968.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004731,GREEN PLAINS OTTER TAIL LLC,FERGUS FALLS,MN,56537,24096 170TH AVENUE,46.31,-96.13,87505.2,87414.8,41.3,49.2,87505.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004332,GREEN PLAINS SHENANDOAH LLC,SHENANDOAH,IA,51601,4124 AIRPORT RD,40.75,-95.40,99717.4,99614.4,47.0,56.0,99717.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004331,GREEN PLAINS SUPERIOR LLC,SUPERIOR,IA,51363,1495 320TH AVE,43.43,-94.95,75745.7,75667.3,35.8,42.6,75745.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002790,GREEN VALLEY CHEMICAL CORP,CRESTON,IA,50801,1284 N CHERRY ST,41.07,-94.36,57519.7,57517.5,1.0,1.2,2306.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004483,GREEN VALLEY LANDFILL,ASHLAND,KY,41102,100 ADDINGTON RD,38.40,-82.81,42519.8,16.0,42503.8,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013585,GI 41 B (Complex ID #20575),Offshore,LA,00000,,29.00,-89.96,13721.6,9063.8,4649.5,8.3,9075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003345,GI 43 AA (Complex ID # 20021),Offshore,LA,00000,,29.00,-89.86,20995.3,16931.3,4034.8,29.2,16972.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003174,GI 47 A (Complex ID # 20046),Offshore,LA,00000,,28.95,-90.03,12870.1,9500.1,3364.0,6.0,9510.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002066,GIDDINGS GAS PLANT,LA GRANGE,TX,78945,,30.04,-96.99,140166.1,137123.4,2993.5,49.2,83529.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003127,GODLEY PLANT,GODLEY,TX,76044,8711 COUNTY ROAD 916,32.50,-97.55,146019.6,72359.8,73625.5,34.3,60399.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006800,GOLDSMITH GAS PLANT,GOLDSMITH,TX,79741,,31.98,-102.63,279932.7,278514.7,1281.3,136.8,238097.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006709,GORDON GAS PROCESSING PLANT,GORDON,TX,76453,1160 Hwy. 193 East,32.54,-98.34,16093.4,11749.1,4337.8,6.6,11758.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003219,GRAPELAND PLANT,GRAPELAND,TX,75844,2415 FM 1272,31.51,-95.53,88609.3,88517.8,41.8,49.8,88609.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006310,GREELEY GAS PLANT,GREELEY,CO,80634,3009 WEST 49TH STREET,40.36,-104.73,39414.1,38670.8,721.3,22.1,38574.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013196,Galaxy Compressor Station,Parker,PA,16049,,41.09,-79.76,35781.6,35106.9,655.0,19.7,34196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003995,GPLC JOLIET SALES,Joliet,IL,60410,,41.45,-88.18,27635.7,21769.0,5854.5,12.2,21789.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005722,GRIMES COUNTY CMP STN,ROANS PRAIRIE,TX,77875,,30.57,-95.99,48650.0,41649.3,6977.5,23.2,41684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008037,GULFSTREAM STATION 410 (a.k.a. STATION 100),CODEN,AL,36523,6301 ROCK ROAD,30.40,-88.19,243387.8,236824.1,6430.8,132.9,237061.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007080,GULFSTREAM STATION 420,PALMETTO,FL,34221,4610 BUCKEYE ROAD,27.62,-82.52,43119.0,38385.0,4712.5,21.5,38419.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013886,Gaines County Crossover Compressor Station,Seminole,TX,79360,481 County Road 106,32.75,-102.52,37437.9,37148.0,269.0,20.9,37186.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013398,Garden City Compressor Station,Big Spring,TX,79721,5001 Highway 3,32.25,-101.48,48389.3,31642.9,16728.5,17.9,31675.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013942,Gas Transmission Northwest - Madras,MADRAS,OR,97741,,44.44,-121.04,44353.8,42779.4,1550.3,24.1,42822.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013313,Gas Transmission Northwest Pipeline (Eastport Compressor Station),Sandpoint,ID,83864,237 Samuels Road,48.43,-116.49,81788.2,81137.2,605.8,45.3,81220.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004781,Gas Transmission Northwest Pipeline Athol CS#5,ATHOL,ID,83801,2244 EAST SEASONS ROAD,47.92,-116.76,120237.1,119261.8,908.5,66.8,119383.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005013,Gas Transmission Northwest Pipeline Bend CS#12,BEND,OR,97701,55640 S. Highway 97,43.82,-121.43,74173.3,71671.3,2461.8,40.2,71742.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004780,Gas Transmission Northwest Pipeline Bonanza CS#14,BONANZA,OR,97623,,42.17,-121.44,59322.3,58220.5,1069.0,32.8,58279.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004783,Gas Transmission Northwest Pipeline Chemult CS#13,CHEMULT,OR,97731,,43.08,-121.83,81657.3,80748.8,863.3,45.3,80831.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004782,Gas Transmission Northwest Pipeline Ione CS#9,IONE,OR,97843,,45.49,-119.85,37657.9,35670.7,1967.3,20.0,35705.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004778,Gas Transmission Northwest Pipeline Kent CS#10,KENT,OR,97033,,45.13,-120.61,100530.1,98706.4,1768.3,55.4,98806.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004773,Gas Transmission Northwest Pipeline Rosalia CS#6,ROSALIA,WA,99170,EAST 315 BABB ROAD,47.28,-117.41,109027.4,107622.2,1345.0,60.2,107731.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005008,Gas Transmission Northwest Pipeline Sandpoint CS#4,SANDPOINT,ID,83864,237 SAMUELS ROAD,48.43,-116.49,113435.6,112164.7,1207.8,63.2,112279.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004775,Gas Transmission Northwest Pipeline Wallula CS#8,WALLULA,WA,99363,638 LAMBDIN RD,46.05,-118.84,127135.4,124802.4,2263.0,70.0,124929.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012641,"Gas Transmission Northwest Starbuck Sta.#7 (Starbuck, WA)",Starbuck,WA,99359,Lyons Ferry Road,46.52,-118.13,121513.6,120168.3,1278.0,67.3,120290.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007925,GREENRIDGE RECLAMATION Landfill,SCOTTDALE,PA,15683,234 LANDFILL RD,40.13,-79.58,38957.4,90.9,38866.5,,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005895,GREENWOOD FARMS LANDFILL,TYLER,TX,75708,12920 FM 2767,32.37,-95.19,57393.0,,57393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003943,GREIF RIVERVILLE LLC,Riverville,VA,24553,861 Fibre Plant Road,37.51,-78.91,168780.2,132002.1,34767.5,2010.6,104030.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003289,GRIFFIN PIPE PRODUCTS COMPANY - LYNCHBURG,LYNCHBURG,VA,24505,10 ADAMS STREET - UPPER BASIN,37.42,-79.14,71062.1,70690.7,137.5,233.9,71062.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007615,GROWS LDFL WASTE MGMT,MORRISVILLE,PA,19067,1513 BORDENTOWN ROAD,40.16,-74.78,133234.6,5013.3,128219.5,1.8,5015.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000088,GSA Central Heating,WASHINGTON,DC,20407,325 13th STREETS SOUTHWEST,38.89,-77.02,110555.1,110440.6,52.3,62.3,110555.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
